Day,Shelter Name,Ratio
279,Salvation Army Addictions and Residential Centre - Short Term Supportive,0.8851351351351351
265,Edwardson Place - Short Term Supportive,0.7916666666666666
330,McCauley Lodge - Short Term Supportive,1.0
351,WEAC,0.9393939393939394
256,Hope Mission - Women WEmS,0.8428571428571429
318,McCauley Lodge - Short Term Supportive,0.9827586206896551
263,Hope Mission - Mat Emergency Shelter Program,1.02
1,McCauley Lodge - Short Term Supportive,0.9827586206896551
232,Salvation Army Addictions and Residential Centre - Short Term Supportive,0.6621621621621622
335,Sparling Lodge - Short Term Supportive,1.0
82,Salvation Army Addictions and Residential Centre - Short Term Supportive,0.8851351351351351
20,Hope Mission - Youth,0.6166666666666667
273,WEAC,0.7066666666666667
114,Hope Mission - Herb Jamieson Centre,0.976
43,Sparling Lodge - Short Term Supportive,1.0
137,Hope Mission - Mat Emergency Shelter Program,0.89
98,WEAC,1.0151515151515151
177,Edwardson Place - Short Term Supportive,0.9583333333333334
312,Hope Mission - Youth,0.65
74,Salvation Army Addictions and Residential Centre - Short Term Supportive,0.7094594594594594
56,Sparling Lodge - Short Term Supportive,1.0
304,Hope Mission - Herb Jamieson Centre,0.812
222,McCauley Lodge - Short Term Supportive,1.0
14,Hope Mission - Youth,0.6666666666666666
159,Sparling Lodge - Short Term Supportive,1.0
151,Sparling Lodge - Short Term Supportive,1.0
255,McCauley Lodge - Short Term Supportive,1.0
95,Hope Mission - Women WEmS,0.9285714285714286
301,Urban Manor - Short Term Supportive,0.8933333333333333
128,Urban Manor - Short Term Supportive,0.7333333333333333
125,Hope Mission - Intox Centre,1.042857142857143
114,McCauley Lodge - Short Term Supportive,0.9827586206896551
40,Hope Mission - Mat Emergency Shelter Program,0.8
353,McCauley Lodge - Short Term Supportive,1.0
339,Urban Manor - Short Term Supportive,0.88
138,Sparling Lodge - Short Term Supportive,0.95
62,Hope Mission - Intox Centre,1.0
252,Sparling Lodge - Short Term Supportive,1.0
94,Hope Mission - Herb Jamieson Centre,1.02
174,Urban Manor - Short Term Supportive,0.8933333333333333
224,Edwardson Place - Short Term Supportive,0.6666666666666666
138,Sparling Lodge - Short Term Supportive,1.0
365,WEAC,1.0303030303030303
133,WEAC,0.88
146,Sparling Lodge - Short Term Supportive,1.0
337,Sparling Lodge - Short Term Supportive,1.0
98,Salvation Army Addictions and Residential Centre - Short Term Supportive,0.9594594594594594
306,Hope Mission - Youth,0.38333333333333336
240,Hope Mission - Intox Centre,0.7571428571428571
262,WEAC,0.9393939393939394
227,Hope Mission - Intox Centre,0.9571428571428572
18,Hope Mission - Women WEmS,0.8571428571428571
181,Hope Mission - Herb Jamieson Centre,0.7
252,Hope Mission - Women WEmS,0.8142857142857143
152,Hope Mission - Herb Jamieson Centre,0.816
174,WEAC,0.84
176,Salvation Army Addictions and Residential Centre - Short Term Supportive,0.9662162162162162
53,Sparling Lodge - Short Term Supportive,1.0
23,Salvation Army Addictions and Residential Centre - Short Term Supportive,0.8648648648648649
258,Urban Manor - Short Term Supportive,0.84
324,Salvation Army Addictions and Residential Centre - Short Term Supportive,0.918918918918919
148,Urban Manor - Short Term Supportive,0.96
255,Urban Manor - Short Term Supportive,0.92
259,WEAC,0.8533333333333334
335,Hope Mission - Youth,0.6
217,Urban Manor - Short Term Supportive,0.8266666666666667
280,Edwardson Place - Short Term Supportive,0.75
143,Hope Mission - Mat Emergency Shelter Program,0.835
81,Salvation Army Addictions and Residential Centre - Short Term Supportive,0.9797297297297297
214,WEAC,0.8163265306122449
252,Salvation Army Addictions and Residential Centre - Short Term Supportive,0.7027027027027027
105,Hope Mission - Women WEmS,0.7428571428571429
318,Urban Manor - Short Term Supportive,0.9333333333333333
107,Sparling Lodge - Short Term Supportive,1.0
364,Hope Mission - Herb Jamieson Centre,0.6
100,Edwardson Place - Short Term Supportive,0.7916666666666666
260,Hope Mission - Women WEmS,0.6571428571428571
42,Hope Mission - Herb Jamieson Centre,0.896
146,McCauley Lodge - Short Term Supportive,1.0
338,Sparling Lodge - Short Term Supportive,1.0
244,Urban Manor - Short Term Supportive,0.76
69,Hope Mission - Mat Emergency Shelter Program,0.79
237,Hope Mission - Mat Emergency Shelter Program,0.625
281,Hope Mission - Intox Centre,0.9714285714285714
156,Hope Mission - Intox Centre,0.9714285714285714
306,Hope Mission - Herb Jamieson Centre,0.748
209,Salvation Army Addictions and Residential Centre - Short Term Supportive,0.918918918918919
146,Urban Manor - Short Term Supportive,0.72
298,WEAC,0.9795918367346939
315,Hope Mission - Mat Emergency Shelter Program,0.54
319,WEAC,0.9591836734693877
147,WEAC,0.9393939393939394
170,Hope Mission - Intox Centre,0.9428571428571428
68,Urban Manor - Short Term Supportive,0.9066666666666666
234,Hope Mission - Mat Emergency Shelter Program,0.795
223,Sparling Lodge - Short Term Supportive,1.0
137,Urban Manor - Short Term Supportive,0.9466666666666667
121,Urban Manor - Short Term Supportive,0.7466666666666667
110,Hope Mission - Youth,0.5666666666666667
316,Elizabeth House - Short Term Supportive,0.75
113,McCauley Lodge - Short Term Supportive,1.0
319,WEAC,0.9696969696969697
171,Sparling Lodge - Short Term Supportive,1.0
55,Hope Mission - Mat Emergency Shelter Program,0.76
245,Hope Mission - Intox Centre,0.8571428571428571
243,Urban Manor - Short Term Supportive,0.92
26,Salvation Army Addictions and Residential Centre - Short Term Supportive,0.8716216216216216
354,Salvation Army Addictions and Residential Centre - Short Term Supportive,0.9054054054054054
80,McCauley Lodge - Short Term Supportive,1.0
112,Sparling Lodge - Short Term Supportive,1.0
284,Hope Mission - Youth,0.4166666666666667
86,Hope Mission - Intox Centre,1.0
152,Hope Mission - Herb Jamieson Centre,0.5
126,Hope Mission - Herb Jamieson Centre,0.612
85,Sparling Lodge - Short Term Supportive,1.0
228,WEAC,0.88
166,McCauley Lodge - Short Term Supportive,1.0
305,Hope Mission - Youth,0.4666666666666667
197,Hope Mission - Mat Emergency Shelter Program,0.765
223,Hope Mission - Herb Jamieson Centre,0.716
274,Hope Mission - Intox Centre,1.0714285714285714
195,Hope Mission - Herb Jamieson Centre,0.84
159,WEAC,0.5918367346938775
98,Hope Mission - Mat Emergency Shelter Program,0.67
344,Sparling Lodge - Short Term Supportive,1.0
29,Hope Mission - Women WEmS,0.6571428571428571
265,Hope Mission - Herb Jamieson Centre,0.84
8,Sparling Lodge - Short Term Supportive,1.0
119,Sparling Lodge - Short Term Supportive,1.0
313,Hope Mission - Women WEmS,0.9142857142857143
115,Sparling Lodge - Short Term Supportive,1.0
191,Hope Mission - Intox Centre,1.0285714285714285
268,Hope Mission - Mat Emergency Shelter Program,0.625
167,Hope Mission - Herb Jamieson Centre,0.6
143,Hope Mission - Herb Jamieson Centre,0.9
156,Hope Mission - Women WEmS,0.9428571428571428
312,Salvation Army Addictions and Residential Centre - Short Term Supportive,0.918918918918919
291,Sparling Lodge - Short Term Supportive,1.0
308,Sparling Lodge - Short Term Supportive,1.0
283,Edwardson Place - Short Term Supportive,0.75
2,Hope Mission - Women WEmS,0.8285714285714286
250,Salvation Army Addictions and Residential Centre - Short Term Supportive,0.9121621621621622
128,McCauley Lodge - Short Term Supportive,1.0
332,Hope Mission - Intox Centre,1.0857142857142856
6,WEAC,1.0
98,Sparling Lodge - Short Term Supportive,1.0
255,Salvation Army Addictions and Residential Centre - Short Term Supportive,0.6216216216216216
60,Hope Mission - Mat Emergency Shelter Program,0.68
169,Hope Mission - Mat Emergency Shelter Program,0.74
125,McCauley Lodge - Short Term Supportive,1.0
311,Urban Manor - Short Term Supportive,0.8
39,Urban Manor - Short Term Supportive,0.8
255,Urban Manor - Short Term Supportive,0.7733333333333333
365,Urban Manor - Short Term Supportive,0.8266666666666667
259,Urban Manor - Short Term Supportive,0.7333333333333333
200,McCauley Lodge - Short Term Supportive,1.0
168,Hope Mission - Intox Centre,1.0285714285714285
115,McCauley Lodge - Short Term Supportive,0.9827586206896551
247,Hope Mission - Women WEmS,0.6285714285714286
321,Hope Mission - Women WEmS,1.0857142857142856
332,McCauley Lodge - Short Term Supportive,1.0
66,Hope Mission - Mat Emergency Shelter Program,0.805
307,Hope Mission - Women WEmS,0.6571428571428571
113,Hope Mission - Intox Centre,1.0
135,Elizabeth House - Short Term Supportive,0.7916666666666666
125,Elizabeth House - Short Term Supportive,0.8333333333333334
341,Sparling Lodge - Short Term Supportive,1.0
303,Edwardson Place - Short Term Supportive,0.7916666666666666
279,Hope Mission - Mat Emergency Shelter Program,0.82
125,Salvation Army Addictions and Residential Centre - Short Term Supportive,0.8243243243243243
46,Salvation Army Addictions and Residential Centre - Short Term Supportive,0.7094594594594594
318,Hope Mission - Youth,0.38333333333333336
93,Hope Mission - Women WEmS,0.7
2,Salvation Army Addictions and Residential Centre - Short Term Supportive,0.972972972972973
92,Sparling Lodge - Short Term Supportive,1.0
133,McCauley Lodge - Short Term Supportive,1.0
121,Hope Mission - Mat Emergency Shelter Program,0.735
320,Hope Mission - Women WEmS,0.7428571428571429
59,Urban Manor - Short Term Supportive,0.9066666666666666
114,Hope Mission - Youth,0.36666666666666664
321,Urban Manor - Short Term Supportive,0.9066666666666666
240,WEAC,0.8266666666666667
217,McCauley Lodge - Short Term Supportive,1.0
96,Sparling Lodge - Short Term Supportive,1.0
356,Hope Mission - Youth,0.48333333333333334
97,WEAC,0.8939393939393939
131,Elizabeth House - Short Term Supportive,0.875
275,WEAC,0.9393939393939394
47,Hope Mission - Herb Jamieson Centre,0.612
195,Hope Mission - Women WEmS,0.6142857142857143
298,Hope Mission - Intox Centre,1.0285714285714285
294,Hope Mission - Youth,0.25
280,Hope Mission - Intox Centre,1.0714285714285714
336,McCauley Lodge - Short Term Supportive,1.0
255,Hope Mission - Herb Jamieson Centre,0.784
281,Hope Mission - Women WEmS,0.7428571428571429
354,McCauley Lodge - Short Term Supportive,1.0
283,WEAC,1.0
278,Hope Mission - Intox Centre,1.0
16,McCauley Lodge - Short Term Supportive,1.0
211,Hope Mission - Intox Centre,1.0285714285714285
39,Hope Mission - Mat Emergency Shelter Program,0.705
222,Hope Mission - Youth,0.55
348,Hope Mission - Intox Centre,1.0142857142857142
284,Salvation Army Addictions and Residential Centre - Short Term Supportive,0.9459459459459459
139,McCauley Lodge - Short Term Supportive,1.0
237,Hope Mission - Mat Emergency Shelter Program,0.765
219,McCauley Lodge - Short Term Supportive,1.0
148,Urban Manor - Short Term Supportive,0.7333333333333333
249,Hope Mission - Intox Centre,0.9714285714285714
82,Hope Mission - Women WEmS,0.8714285714285714
110,Hope Mission - Intox Centre,0.7142857142857143
364,Sparling Lodge - Short Term Supportive,1.0
109,Salvation Army Addictions and Residential Centre - Short Term Supportive,0.8581081081081081
293,Hope Mission - Women WEmS,0.9142857142857143
285,Hope Mission - Herb Jamieson Centre,0.852
1,Hope Mission - Women WEmS,0.6428571428571429
294,McCauley Lodge - Short Term Supportive,0.9827586206896551
141,Hope Mission - Intox Centre,0.8857142857142857
11,Salvation Army Addictions and Residential Centre - Short Term Supportive,0.8716216216216216
308,WEAC,0.09333333333333334
136,Hope Mission - Mat Emergency Shelter Program,0.765
189,Edwardson Place - Short Term Supportive,0.9166666666666666
204,Hope Mission - Youth,0.6
356,WEAC,1.0454545454545454
320,Salvation Army Addictions and Residential Centre - Short Term Supportive,0.7364864864864865
55,Hope Mission - Youth,0.31666666666666665
298,Hope Mission - Mat Emergency Shelter Program,0.785
84,Hope Mission - Mat Emergency Shelter Program,0.83
305,Salvation Army Addictions and Residential Centre - Short Term Supportive,0.6824324324324325
296,WEAC,0.9387755102040817
209,Salvation Army Addictions and Residential Centre - Short Term Supportive,0.7162162162162162
282,Sparling Lodge - Short Term Supportive,1.0
146,Hope Mission - Mat Emergency Shelter Program,0.715
121,WEAC,0.9242424242424242
212,Edwardson Place - Short Term Supportive,0.75
197,Edwardson Place - Short Term Supportive,0.9166666666666666
239,Edwardson Place - Short Term Supportive,0.625
306,Sparling Lodge - Short Term Supportive,1.0
188,Salvation Army Addictions and Residential Centre - Short Term Supportive,0.9391891891891891
48,Hope Mission - Women WEmS,0.7571428571428571
190,McCauley Lodge - Short Term Supportive,1.0
283,Hope Mission - Youth,0.31666666666666665
24,McCauley Lodge - Short Term Supportive,1.0
35,Salvation Army Addictions and Residential Centre - Short Term Supportive,0.9662162162162162
54,Salvation Army Addictions and Residential Centre - Short Term Supportive,0.918918918918919
326,Hope Mission - Intox Centre,0.9142857142857143
84,Hope Mission - Youth,0.4666666666666667
273,Hope Mission - Women WEmS,0.7285714285714285
316,Sparling Lodge - Short Term Supportive,1.0
124,Hope Mission - Mat Emergency Shelter Program,0.77
265,Hope Mission - Herb Jamieson Centre,0.632
133,Hope Mission - Intox Centre,1.0571428571428572
80,Hope Mission - Herb Jamieson Centre,0.556
278,Hope Mission - Intox Centre,1.0285714285714285
355,Hope Mission - Women WEmS,0.8
63,Sparling Lodge - Short Term Supportive,1.0
206,Hope Mission - Herb Jamieson Centre,0.564
117,Hope Mission - Mat Emergency Shelter Program,0.535
280,Hope Mission - Intox Centre,0.9142857142857143
302,Hope Mission - Women WEmS,0.6857142857142857
45,Elizabeth House - Short Term Supportive,0.9166666666666666
50,Hope Mission - Women WEmS,0.6857142857142857
89,Elizabeth House - Short Term Supportive,0.7916666666666666
156,WEAC,0.88
268,Edwardson Place - Short Term Supportive,0.7083333333333334
280,Urban Manor - Short Term Supportive,0.88
48,Hope Mission - Herb Jamieson Centre,0.992
280,WEAC,0.7466666666666667
287,Hope Mission - Mat Emergency Shelter Program,0.73
287,Hope Mission - Intox Centre,0.8571428571428571
185,Hope Mission - Mat Emergency Shelter Program,0.67
286,WEAC,0.9696969696969697
106,Hope Mission - Women WEmS,0.9857142857142858
147,Urban Manor - Short Term Supportive,0.9466666666666667
361,Urban Manor - Short Term Supportive,0.8266666666666667
291,Salvation Army Addictions and Residential Centre - Short Term Supportive,0.9864864864864865
16,Hope Mission - Intox Centre,0.9428571428571428
66,Salvation Army Addictions and Residential Centre - Short Term Supportive,0.9797297297297297
90,Hope Mission - Mat Emergency Shelter Program,0.685
134,Hope Mission - Herb Jamieson Centre,1.004
74,Sparling Lodge - Short Term Supportive,1.0
61,Edwardson Place - Short Term Supportive,0.6666666666666666
218,Urban Manor - Short Term Supportive,0.8266666666666667
216,Hope Mission - Herb Jamieson Centre,0.752
320,Hope Mission - Herb Jamieson Centre,0.856
361,Hope Mission - Mat Emergency Shelter Program,0.81
203,Hope Mission - Mat Emergency Shelter Program,0.81
183,Hope Mission - Youth,0.43333333333333335
216,Sparling Lodge - Short Term Supportive,1.0
106,WEAC,0.84
141,Hope Mission - Intox Centre,0.7857142857142857
347,Hope Mission - Herb Jamieson Centre,0.496
301,Sparling Lodge - Short Term Supportive,1.0
72,Elizabeth House - Short Term Supportive,0.7916666666666666
4,Sparling Lodge - Short Term Supportive,1.0
317,Urban Manor - Short Term Supportive,0.7733333333333333
184,Hope Mission - Mat Emergency Shelter Program,0.75
267,Salvation Army Addictions and Residential Centre - Short Term Supportive,0.9256756756756757
130,Hope Mission - Women WEmS,0.8142857142857143
248,Urban Manor - Short Term Supportive,0.8266666666666667
256,Hope Mission - Youth,0.6
206,Hope Mission - Youth,0.7
174,Hope Mission - Intox Centre,1.1285714285714286
24,Sparling Lodge - Short Term Supportive,1.0
268,Hope Mission - Intox Centre,1.0142857142857142
293,Sparling Lodge - Short Term Supportive,1.0
8,Hope Mission - Youth,0.4666666666666667
275,Hope Mission - Herb Jamieson Centre,0.556
266,Urban Manor - Short Term Supportive,0.72
357,Urban Manor - Short Term Supportive,0.96
1,Hope Mission - Youth,0.48333333333333334
308,WEAC,0.9387755102040817
276,WEAC,0.9545454545454546
103,Hope Mission - Intox Centre,1.0285714285714285
95,Elizabeth House - Short Term Supportive,0.75
224,Hope Mission - Youth,0.31666666666666665
208,Hope Mission - Youth,0.5
116,Hope Mission - Mat Emergency Shelter Program,0.725
215,Hope Mission - Youth,0.5166666666666667
263,Urban Manor - Short Term Supportive,0.8
184,Salvation Army Addictions and Residential Centre - Short Term Supportive,0.972972972972973
